treeID	avgBetweenness	avgClusteringCoeff	avgInDegree	avgOutDegree	diameter	edgeCount	meanDistance	medianDegree	triad1	triad10	triad11	triad12	triad13	triad14	triad15	triad16	triad2	triad3	triad4	triad5	triad6	triad7	triad8	triad9	vertexCount	label
702	10.895833333333334	0.542063492063492	3.1666666666666665	3.1666666666666665	0.75	58.0	0.5668750614280801	6.0	28.0	5.0	1.0	3.0	2.0	8.0	1.0	1.0	73.0	5.0	11.0	15.0	38.0	12.0	3.0	14.0	12.0	10.0
703	15.734848484848486	0.6874458874458874	2.8181818181818183	2.8181818181818183	0.6923076923076923	46.0	0.5253247821697019	6.0	27.0	1.0	1.0	4.0	1.0	6.0	1.0	1.0	54.0	17.0	7.0	4.0	16.0	11.0	8.0	6.0	11.0	10.0
704	7.5	0.4047619047619047	1.5714285714285714	1.5714285714285714	0.8	25.0	0.5624407338693053	3.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	16.0	1.0	2.0	2.0	6.0	2.0	0.0	0.0	7.0	10.0
705	7.601851851851852	0.6259259259259259	3.0	3.0	0.7	34.0	0.6126910126910128	6.0	7.0	1.0	3.0	2.0	0.0	3.0	4.0	2.0	21.0	7.0	2.0	3.0	10.0	13.0	4.0	2.0	9.0	10.0
706	9.216666666666667	0.5878787878787878	3.3636363636363638	3.3636363636363638	0.6428571428571428	58.0	0.5799892445016284	7.0	13.0	2.0	4.0	2.0	3.0	9.0	2.0	0.0	46.0	14.0	8.0	7.0	24.0	15.0	8.0	8.0	11.0	10.0
707	14.984848484848483	0.4510822510822511	2.3636363636363638	2.3636363636363638	0.6428571428571428	46.0	0.49631051840143364	5.0	35.0	4.0	0.0	0.0	1.0	3.0	0.0	0.0	61.0	6.0	7.0	8.0	17.0	9.0	8.0	6.0	11.0	10.0
708	11.604166666666664	0.4410714285714286	3.0833333333333335	3.0833333333333335	0.6666666666666666	58.0	0.5392895433027012	5.5	27.0	3.0	2.0	2.0	3.0	8.0	3.0	0.0	79.0	12.0	10.0	14.0	36.0	9.0	6.0	6.0	12.0	10.0
709	13.25	0.759047619047619	2.5	2.5	0.6666666666666666	43.0	0.5081980592506907	5.0	22.0	4.0	1.0	3.0	2.0	0.0	1.0	0.0	30.0	8.0	4.0	9.0	21.0	4.0	3.0	8.0	10.0	10.0
710	7.0625	0.75	1.75	1.75	0.8	34.0	0.5991319444444445	4.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	30.0	3.0	0.0	1.0	9.0	1.0	1.0	5.0	8.0	10.0
711	6.857142857142857	0.38095238095238093	1.7142857142857142	1.7142857142857142	0.7142857142857143	25.0	0.5550497121925693	4.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	2.0	2.0	1.0	10.0	2.0	0.0	3.0	7.0	10.0
712	6.5	0.5875	2.75	2.75	0.75	34.0	0.624504662004662	5.5	2.0	3.0	1.0	2.0	3.0	3.0	2.0	0.0	13.0	2.0	3.0	3.0	9.0	7.0	1.0	2.0	8.0	10.0
713	10.775000000000002	0.4533333333333333	2.6	2.6	0.6363636363636364	46.0	0.5246620046620047	5.5	14.0	0.0	1.0	3.0	1.0	1.0	2.0	0.0	40.0	10.0	3.0	5.0	22.0	8.0	3.0	7.0	10.0	10.0
714	14.636111111111111	0.5444444444444444	3.1666666666666665	3.1666666666666665	0.6428571428571428	58.0	0.5115705834375911	7.0	35.0	1.0	3.0	6.0	0.0	5.0	5.0	3.0	71.0	25.0	7.0	8.0	26.0	16.0	3.0	6.0	12.0	10.0
715	7.0740740740740735	0.5592592592592593	2.6666666666666665	2.6666666666666665	1.0	34.0	0.6557098765432099	7.0	6.0	0.0	0.0	1.0	1.0	2.0	6.0	0.0	31.0	8.0	2.0	2.0	8.0	10.0	1.0	6.0	9.0	10.0
716	10.425925925925927	0.41481481481481475	2.3333333333333335	2.3333333333333335	0.6363636363636364	34.0	0.5279609823727471	5.0	8.0	3.0	1.0	3.0	1.0	0.0	0.0	0.0	29.0	6.0	3.0	6.0	13.0	4.0	5.0	2.0	9.0	10.0
717	10.611111111111109	0.5444444444444445	2.3333333333333335	2.3333333333333335	0.6363636363636364	34.0	0.537253187988482	6.0	12.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	22.0	6.0	2.0	4.0	18.0	6.0	4.0	5.0	9.0	10.0
718	5.3125	0.42500000000000004	1.875	1.875	1.0	25.0	0.6739583333333332	3.0	8.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	23.0	5.0	1.0	1.0	7.0	6.0	0.0	1.0	8.0	10.0
719	8.456666666666667	0.6254761904761905	2.7	2.7	0.7	46.0	0.5800233100233101	5.5	8.0	9.0	0.0	1.0	1.0	1.0	0.0	0.0	44.0	1.0	4.0	10.0	20.0	3.0	1.0	17.0	10.0	10.0
720	12.651515151515154	0.38181818181818183	2.272727272727273	2.272727272727273	0.75	43.0	0.5232369299562976	3.0	38.0	0.0	3.0	3.0	0.0	2.0	2.0	1.0	68.0	15.0	3.0	7.0	10.0	12.0	0.0	1.0	11.0	10.0
721	10.321428571428571	0.5168831168831169	3.4545454545454546	3.4545454545454546	0.6923076923076923	58.0	0.5714009030185501	7.0	13.0	2.0	3.0	2.0	3.0	6.0	6.0	2.0	46.0	26.0	2.0	8.0	18.0	12.0	8.0	8.0	11.0	10.0
722	14.137878787878789	0.6432900432900435	3.4545454545454546	3.4545454545454546	0.6428571428571428	58.0	0.5242426573292099	7.0	13.0	2.0	2.0	4.0	0.0	4.0	6.0	3.0	48.0	16.0	7.0	5.0	21.0	22.0	1.0	11.0	11.0	10.0
723	11.777777777777777	0.5312830687830689	2.5	2.5	1.0	58.0	0.5915240461293093	4.0	55.0	1.0	1.0	2.0	2.0	5.0	1.0	0.0	78.0	9.0	6.0	10.0	26.0	8.0	10.0	6.0	12.0	10.0
724	4.333333333333333	0.611111111111111	1.6666666666666667	1.6666666666666667	0.75	25.0	0.6618686868686868	3.5	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	1.0	0.0	1.0	4.0	1.0	0.0	2.0	6.0	10.0
725	10.092592592592592	0.35555555555555557	2.2222222222222223	2.2222222222222223	0.6666666666666666	34.0	0.5356873146346831	5.0	12.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	27.0	6.0	4.0	3.0	15.0	7.0	2.0	3.0	9.0	10.0
726	11.116666666666665	0.4499999999999999	2.4	2.4	0.6363636363636364	43.0	0.5271518320860425	5.0	14.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	44.0	5.0	4.0	11.0	22.0	2.0	5.0	7.0	10.0	10.0
727	7.777777777777778	0.32962962962962966	2.0	2.0	0.7142857142857143	34.0	0.5713331807081807	4.0	15.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	33.0	7.0	3.0	3.0	10.0	5.0	1.0	1.0	9.0	10.0
728	5.678571428571428	0.49047619047619045	2.4285714285714284	2.4285714285714284	0.8333333333333334	25.0	0.6325087610801897	5.0	1.0	0.0	1.0	0.0	1.0	4.0	1.0	0.0	8.0	2.0	2.0	2.0	3.0	6.0	3.0	1.0	7.0	10.0
729	9.6875	0.425	2.375	2.375	0.75	34.0	0.5642482517482518	4.5	5.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	14.0	5.0	3.0	3.0	9.0	7.0	3.0	2.0	8.0	10.0
730	10.222727272727273	0.5326839826839828	2.5454545454545454	2.5454545454545454	0.7777777777777777	43.0	0.5611067826378832	5.0	29.0	3.0	0.0	0.0	2.0	5.0	1.0	0.0	62.0	5.0	4.0	9.0	23.0	10.0	3.0	9.0	11.0	10.0
731	15.462962962962962	0.5185185185185186	2.5555555555555554	2.5555555555555554	0.7777777777777777	34.0	0.5074160407493741	6.0	12.0	0.0	3.0	4.0	0.0	0.0	1.0	1.0	23.0	9.0	1.0	3.0	8.0	9.0	9.0	1.0	9.0	10.0
732	13.683333333333332	0.5852380952380952	2.6	2.6	0.6666666666666666	43.0	0.5112245052923475	6.0	12.0	3.0	0.0	4.0	2.0	1.0	0.0	0.0	39.0	5.0	4.0	9.0	27.0	1.0	3.0	10.0	10.0	10.0
733	11.625	0.6291666666666667	2.125	2.125	0.6	25.0	0.5098484848484848	4.0	6.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	18.0	0.0	2.0	5.0	10.0	5.0	2.0	3.0	8.0	10.0
734	10.633333333333333	0.3866666666666666	2.4	2.4	0.6153846153846154	43.0	0.5150880217134087	5.0	12.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	43.0	2.0	8.0	10.0	28.0	3.0	1.0	7.0	10.0	10.0
735	7.0	0.6458333333333334	2.5	2.5	0.8333333333333334	34.0	0.6304677960927961	5.0	3.0	2.0	0.0	3.0	2.0	1.0	1.0	0.0	15.0	4.0	2.0	1.0	10.0	4.0	2.0	6.0	8.0	10.0
736	11.314814814814815	0.43333333333333335	2.111111111111111	2.111111111111111	0.6363636363636364	34.0	0.5077692460045401	4.0	7.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	36.0	1.0	3.0	6.0	18.0	2.0	2.0	5.0	9.0	10.0
737	10.125	0.49714285714285716	2.9	2.9	0.6666666666666666	46.0	0.5563843999138116	6.0	11.0	4.0	2.0	4.0	0.0	2.0	2.0	1.0	35.0	10.0	6.0	7.0	17.0	9.0	4.0	6.0	10.0	10.0
738	12.672222222222222	0.6617063492063492	3.1666666666666665	3.1666666666666665	0.625	58.0	0.5396728135698723	6.5	32.0	5.0	0.0	4.0	4.0	7.0	3.0	0.0	70.0	11.0	7.0	10.0	37.0	12.0	6.0	12.0	12.0	10.0
739	13.944444444444445	0.49259259259259264	2.3333333333333335	2.3333333333333335	0.7	34.0	0.4868960937201392	5.0	8.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	25.0	6.0	7.0	9.0	14.0	3.0	0.0	4.0	9.0	10.0
740	4.5	0.47619047619047616	2.0	2.0	0.8	25.0	0.6694805194805195	5.0	2.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	12.0	4.0	1.0	0.0	7.0	3.0	1.0	0.0	7.0	10.0
741	18.4	0.44952380952380955	2.4	2.4	0.6153846153846154	46.0	0.459499540706971	4.5	23.0	1.0	0.0	3.0	2.0	1.0	0.0	1.0	35.0	10.0	4.0	8.0	16.0	10.0	3.0	3.0	10.0	10.0
742	12.868055555555557	0.5376984126984127	2.9166666666666665	2.9166666666666665	0.7272727272727273	58.0	0.547174439337752	5.0	47.0	0.0	6.0	2.0	1.0	2.0	10.0	2.0	75.0	30.0	3.0	4.0	19.0	15.0	2.0	2.0	12.0	10.0
743	6.229166666666667	0.5333333333333333	1.75	1.75	0.8333333333333334	25.0	0.6054421768707483	3.5	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	4.0	3.0	11.0	0.0	0.0	6.0	8.0	10.0
744	14.354166666666666	0.5347222222222223	2.9166666666666665	2.9166666666666665	0.625	58.0	0.5241693029753334	5.5	43.0	6.0	2.0	5.0	1.0	4.0	2.0	1.0	70.0	12.0	11.0	14.0	23.0	11.0	6.0	9.0	12.0	10.0
745	8.333333333333332	0.5685714285714286	3.1	3.1	0.7777777777777777	46.0	0.6114507714507714	6.0	12.0	1.0	2.0	2.0	1.0	5.0	5.0	2.0	34.0	11.0	4.0	4.0	15.0	13.0	4.0	5.0	10.0	10.0
746	5.925925925925926	0.5407407407407407	3.2222222222222223	3.2222222222222223	0.7	43.0	0.6386169386169386	7.0	4.0	3.0	1.0	1.0	1.0	6.0	5.0	0.0	15.0	4.0	4.0	6.0	12.0	11.0	7.0	4.0	9.0	10.0
747	9.270833333333332	0.5958333333333334	1.875	1.875	0.7142857142857143	34.0	0.5266594516594516	3.5	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	17.0	6.0	2.0	2.0	12.0	2.0	1.0	3.0	8.0	10.0
748	9.185185185185183	0.4037037037037037	2.0	2.0	0.7142857142857143	34.0	0.559089221369923	4.0	12.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	31.0	2.0	2.0	8.0	17.0	1.0	3.0	5.0	9.0	10.0
749	5.285714285714286	0.6523809523809524	2.142857142857143	2.142857142857143	1.0	25.0	0.6613945578231293	4.0	3.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	7.0	3.0	1.0	1.0	8.0	3.0	2.0	2.0	7.0	10.0
750	6.998484848484847	0.4872294372294372	3.6363636363636362	3.6363636363636362	0.8	58.0	0.6437407289680017	8.0	22.0	0.0	6.0	4.0	1.0	10.0	6.0	2.0	25.0	25.0	6.0	7.0	20.0	15.0	14.0	2.0	11.0	10.0
751	8.941666666666666	0.6647619047619048	3.2	3.2	0.7272727272727273	58.0	0.5921103457945562	7.0	5.0	8.0	0.0	3.0	3.0	5.0	2.0	0.0	33.0	8.0	4.0	11.0	15.0	4.0	5.0	14.0	10.0	10.0
752	10.774999999999999	0.6092857142857142	2.5	2.5	0.8571428571428571	34.0	0.5817948279790385	5.0	17.0	1.0	0.0	4.0	1.0	2.0	2.0	0.0	46.0	8.0	1.0	6.0	13.0	7.0	6.0	6.0	10.0	10.0
753	7.4833333333333325	0.31999999999999995	2.5	2.5	0.75	43.0	0.5891516378358485	5.0	16.0	1.0	2.0	2.0	1.0	2.0	1.0	0.0	42.0	8.0	5.0	6.0	18.0	10.0	3.0	3.0	10.0	10.0
754	16.075992063492063	0.6723544973544974	2.9166666666666665	2.9166666666666665	0.6666666666666666	58.0	0.5101654954636164	6.0	29.0	6.0	0.0	2.0	1.0	4.0	1.0	0.0	80.0	6.0	11.0	12.0	43.0	3.0	2.0	20.0	12.0	10.0
755	9.499999999999998	0.42962962962962964	2.5555555555555554	2.5555555555555554	0.7777777777777777	34.0	0.5705527497194164	5.0	10.0	2.0	3.0	1.0	4.0	2.0	1.0	0.0	24.0	3.0	3.0	5.0	14.0	6.0	4.0	2.0	9.0	10.0
756	8.791666666666666	0.31	2.7	2.7	0.6153846153846154	43.0	0.5630507893665788	6.0	20.0	2.0	4.0	3.0	2.0	1.0	1.0	0.0	33.0	9.0	3.0	4.0	14.0	12.0	11.0	1.0	10.0	10.0
757	9.962121212121211	0.5636363636363636	3.272727272727273	3.272727272727273	0.75	58.0	0.5851677734030676	7.0	19.0	5.0	2.0	2.0	2.0	6.0	3.0	0.0	37.0	6.0	13.0	11.0	28.0	10.0	9.0	12.0	11.0	10.0
758	8.444444444444445	0.6058201058201057	2.5555555555555554	2.5555555555555554	0.7	34.0	0.5753172753172754	6.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	22.0	0.0	5.0	10.0	16.0	4.0	1.0	12.0	9.0	10.0
759	12.333333333333336	0.4037037037037037	2.111111111111111	2.111111111111111	0.7	34.0	0.5198143115942029	4.0	17.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	28.0	6.0	1.0	2.0	11.0	5.0	8.0	1.0	9.0	10.0
760	6.944444444444445	0.537037037037037	2.5555555555555554	2.5555555555555554	0.6666666666666666	34.0	0.6037037037037037	5.0	5.0	4.0	0.0	2.0	2.0	1.0	2.0	0.0	27.0	6.0	3.0	8.0	14.0	5.0	1.0	4.0	9.0	10.0
761	15.215277777777777	0.47757936507936516	3.0833333333333335	3.0833333333333335	0.6666666666666666	58.0	0.5114013045640788	6.5	28.0	0.0	3.0	4.0	3.0	8.0	2.0	0.0	84.0	15.0	7.0	9.0	29.0	12.0	8.0	8.0	12.0	10.0
762	10.648148148148147	0.41851851851851846	2.111111111111111	2.111111111111111	0.5833333333333334	34.0	0.4973541980894922	4.0	11.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	31.0	3.0	3.0	5.0	17.0	5.0	2.0	3.0	9.0	10.0
763	14.681818181818182	0.6062770562770562	2.4545454545454546	2.4545454545454546	0.6428571428571428	46.0	0.49366338342739174	5.0	26.0	5.0	0.0	1.0	0.0	3.0	0.0	0.0	66.0	1.0	8.0	11.0	26.0	3.0	1.0	14.0	11.0	10.0
764	10.933333333333334	0.5926406926406925	3.1818181818181817	3.1818181818181817	0.6923076923076923	58.0	0.5680032042261144	7.0	24.0	2.0	3.0	4.0	1.0	10.0	3.0	1.0	43.0	12.0	5.0	10.0	22.0	12.0	9.0	4.0	11.0	10.0
765	15.149801587301583	0.5321428571428571	3.4166666666666665	3.4166666666666665	0.7142857142857143	58.0	0.5186354561480756	6.5	39.0	0.0	3.0	4.0	1.0	6.0	5.0	3.0	53.0	33.0	5.0	8.0	14.0	26.0	15.0	5.0	12.0	10.0
766	5.4375	0.5666666666666667	2.25	2.25	1.0	34.0	0.6506696428571428	5.0	4.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	18.0	6.0	1.0	1.0	12.0	3.0	1.0	3.0	8.0	10.0
767	9.009090909090908	0.6002164502164501	3.5454545454545454	3.5454545454545454	0.75	58.0	0.596980626325546	8.0	11.0	3.0	1.0	5.0	2.0	9.0	8.0	0.0	47.0	10.0	4.0	12.0	24.0	7.0	12.0	10.0	11.0	10.0
768	9.691666666666666	0.5952380952380951	3.2	3.2	0.6666666666666666	43.0	0.5755677655677655	6.5	8.0	3.0	1.0	2.0	2.0	5.0	3.0	1.0	33.0	9.0	2.0	7.0	15.0	14.0	5.0	10.0	10.0	10.0
769	5.1375	0.5916666666666666	3.125	3.125	0.75	34.0	0.6723484848484849	6.0	2.0	3.0	0.0	3.0	1.0	2.0	4.0	2.0	7.0	4.0	1.0	4.0	9.0	7.0	5.0	2.0	8.0	10.0
770	6.995833333333334	0.7625	2.75	2.75	0.75	34.0	0.6014423076923078	5.5	3.0	0.0	1.0	2.0	0.0	3.0	4.0	1.0	13.0	5.0	0.0	2.0	11.0	6.0	1.0	4.0	8.0	10.0
771	13.074074074074074	0.5777777777777778	2.3333333333333335	2.3333333333333335	0.6363636363636364	34.0	0.5088494929181203	5.0	8.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	28.0	4.0	3.0	4.0	20.0	3.0	1.0	7.0	9.0	10.0
772	9.21923076923077	0.6105616605616606	3.6153846153846154	3.6153846153846154	0.8181818181818181	78.0	0.6045411662025867	7.0	33.0	6.0	2.0	6.0	6.0	8.0	6.0	1.0	99.0	22.0	9.0	13.0	37.0	15.0	12.0	11.0	13.0	10.0
773	8.916666666666668	0.42666666666666664	2.0	2.0	1.0	34.0	0.6734873021715126	4.5	21.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	51.0	4.0	6.0	7.0	19.0	3.0	0.0	6.0	10.0	10.0
774	12.984848484848486	0.5959595959595959	2.6363636363636362	2.6363636363636362	0.7272727272727273	58.0	0.5331870855017248	5.0	24.0	3.0	0.0	3.0	1.0	4.0	1.0	0.0	63.0	7.0	3.0	14.0	22.0	4.0	6.0	10.0	11.0	10.0
775	7.277777777777778	0.5111111111111111	2.0	2.0	0.8333333333333334	34.0	0.6144615800865801	3.0	14.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	33.0	4.0	4.0	2.0	14.0	3.0	1.0	3.0	9.0	10.0
776	6.75	0.6295238095238094	3.7	3.7	0.8	58.0	0.642975912975913	8.0	12.0	1.0	13.0	2.0	0.0	4.0	7.0	3.0	20.0	23.0	2.0	1.0	4.0	12.0	14.0	2.0	10.0	10.0
777	11.407407407407407	0.6306878306878306	2.3333333333333335	2.3333333333333335	0.7	34.0	0.5202721661054994	6.0	11.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0	25.0	3.0	3.0	6.0	17.0	1.0	3.0	6.0	9.0	10.0
778	7.666666666666667	0.4166666666666667	2.1	2.1	0.8333333333333334	34.0	0.5991622574955908	3.5	23.0	2.0	0.0	3.0	1.0	0.0	0.0	1.0	52.0	7.0	3.0	5.0	11.0	6.0	4.0	2.0	10.0	10.0
779	7.5	0.42333333333333334	2.3	2.3	0.7142857142857143	43.0	0.5928134935381312	5.0	22.0	0.0	1.0	4.0	0.0	1.0	1.0	1.0	44.0	12.0	2.0	4.0	15.0	6.0	2.0	5.0	10.0	10.0
780	7.203703703703705	0.5851851851851851	2.888888888888889	2.888888888888889	0.7	43.0	0.5904687904687905	6.0	3.0	4.0	0.0	3.0	3.0	4.0	1.0	0.0	20.0	3.0	4.0	7.0	19.0	6.0	0.0	7.0	9.0	10.0
781	10.259259259259258	0.4592592592592593	2.3333333333333335	2.3333333333333335	0.6666666666666666	34.0	0.5531339031339031	5.0	10.0	1.0	1.0	3.0	0.0	1.0	1.0	0.0	26.0	6.0	3.0	5.0	16.0	5.0	2.0	4.0	9.0	10.0
782	11.621212121212121	0.6797979797979798	3.090909090909091	3.090909090909091	0.8888888888888888	58.0	0.577118462345735	6.0	24.0	1.0	4.0	5.0	5.0	1.0	5.0	0.0	52.0	11.0	2.0	7.0	18.0	14.0	9.0	7.0	11.0	10.0
783	12.51969696969697	0.2848484848484848	2.4545454545454546	2.4545454545454546	0.6363636363636364	43.0	0.513617688219831	5.0	34.0	1.0	1.0	2.0	0.0	4.0	2.0	1.0	59.0	15.0	6.0	8.0	17.0	12.0	3.0	0.0	11.0	10.0
784	9.9	0.5961904761904762	2.6	2.6	0.7	43.0	0.5533770396270397	6.0	16.0	3.0	1.0	4.0	0.0	4.0	1.0	0.0	37.0	7.0	5.0	9.0	20.0	3.0	2.0	8.0	10.0	10.0
785	8.693333333333333	0.4333333333333334	2.8	2.8	0.7272727272727273	43.0	0.5570970206264323	6.0	11.0	1.0	2.0	2.0	2.0	3.0	2.0	0.0	40.0	8.0	2.0	5.0	21.0	9.0	8.0	4.0	10.0	10.0
786	9.333333333333332	0.6857142857142856	2.888888888888889	2.888888888888889	0.7	46.0	0.5871657754010695	5.0	4.0	3.0	1.0	2.0	0.0	1.0	5.0	0.0	26.0	2.0	2.0	5.0	11.0	9.0	2.0	11.0	9.0	10.0
787	9.825757575757576	0.6099567099567099	3.1818181818181817	3.1818181818181817	0.7777777777777777	58.0	0.5899870776876125	8.0	18.0	1.0	3.0	7.0	3.0	4.0	4.0	2.0	53.0	24.0	4.0	3.0	20.0	12.0	2.0	5.0	11.0	10.0
788	6.875	0.6333333333333333	2.375	2.375	0.7142857142857143	34.0	0.6142113095238095	4.5	5.0	1.0	2.0	3.0	1.0	2.0	0.0	1.0	18.0	5.0	1.0	2.0	6.0	6.0	0.0	3.0	8.0	10.0
789	5.0	0.7666666666666666	2.0	2.0	0.8333333333333334	25.0	0.6347247990105133	4.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	11.0	1.0	0.0	2.0	10.0	0.0	1.0	5.0	7.0	10.0
790	10.027777777777777	0.44960317460317456	2.9166666666666665	2.9166666666666665	0.8	58.0	0.5842044121455886	5.5	45.0	2.0	4.0	2.0	0.0	5.0	4.0	1.0	71.0	19.0	8.0	7.0	21.0	13.0	12.0	6.0	12.0	10.0
791	11.8	0.43999999999999995	2.4	2.4	0.6363636363636364	43.0	0.5213915470494418	5.5	21.0	1.0	1.0	3.0	0.0	4.0	2.0	0.0	42.0	15.0	2.0	5.0	11.0	6.0	6.0	1.0	10.0	10.0
792	4.624999999999999	0.625	2.0	2.0	1.0	34.0	0.7588744588744588	4.5	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	23.0	4.0	0.0	1.0	12.0	2.0	3.0	4.0	8.0	10.0
793	6.966666666666667	0.5195238095238095	3.0	3.0	0.8571428571428571	58.0	0.6464951714951714	5.5	12.0	2.0	3.0	4.0	2.0	2.0	5.0	0.0	37.0	7.0	4.0	5.0	15.0	13.0	4.0	5.0	10.0	10.0
794	5.166666666666666	0.5625	2.0	2.0	1.0	25.0	0.7691964285714286	3.5	6.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	20.0	2.0	1.0	4.0	10.0	4.0	3.0	3.0	8.0	10.0
795	12.881944444444445	0.6418650793650794	3.3333333333333335	3.3333333333333335	0.7142857142857143	58.0	0.5439881584466993	6.5	22.0	11.0	1.0	2.0	4.0	8.0	1.0	0.0	76.0	7.0	7.0	19.0	26.0	6.0	9.0	21.0	12.0	10.0
796	13.384615384615385	0.49175824175824173	3.1538461538461537	3.1538461538461537	0.7142857142857143	78.0	0.5227796713090831	7.0	41.0	3.0	1.0	7.0	2.0	6.0	2.0	0.0	106.0	20.0	16.0	15.0	41.0	7.0	7.0	12.0	13.0	10.0
797	12.491666666666665	0.49742063492063493	2.75	2.75	0.8	58.0	0.5547535840492497	5.5	44.0	4.0	2.0	4.0	3.0	5.0	2.0	0.0	81.0	14.0	10.0	8.0	22.0	10.0	6.0	5.0	12.0	10.0
798	3.3333333333333335	0.8388888888888889	2.5	2.5	1.0	25.0	0.7438492063492063	5.0	1.0	1.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	1.0	1.0	4.0	2.0	0.0	2.0	6.0	10.0
799	10.433333333333332	0.3733333333333333	2.7	2.7	0.7	46.0	0.5424825174825175	5.5	15.0	1.0	3.0	4.0	0.0	1.0	2.0	2.0	40.0	13.0	3.0	5.0	16.0	10.0	4.0	1.0	10.0	10.0
800	6.6875	0.5624999999999999	2.375	2.375	0.8333333333333334	34.0	0.6260874542124542	4.5	3.0	1.0	1.0	2.0	1.0	2.0	3.0	0.0	22.0	5.0	1.0	1.0	6.0	5.0	1.0	2.0	8.0	10.0
801	10.911309523809523	0.513888888888889	2.9166666666666665	2.9166666666666665	0.6666666666666666	58.0	0.5626586052024648	7.0	40.0	5.0	5.0	3.0	4.0	10.0	1.0	0.0	78.0	19.0	6.0	14.0	19.0	9.0	3.0	4.0	12.0	10.0
802	6.291666666666666	0.1875	1.5	1.5	1.0	25.0	0.7049319727891156	2.5	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	27.0	1.0	2.0	2.0	8.0	2.0	2.0	1.0	8.0	10.0
803	11.423611111111107	0.6214285714285713	2.8333333333333335	2.8333333333333335	0.6666666666666666	58.0	0.537582329377995	6.0	26.0	5.0	0.0	2.0	1.0	3.0	2.0	0.0	95.0	12.0	7.0	9.0	34.0	7.0	1.0	16.0	12.0	10.0
804	13.555555555555555	0.5851851851851851	2.111111111111111	2.111111111111111	0.7	34.0	0.4952481704932685	4.0	11.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	29.0	3.0	4.0	4.0	18.0	2.0	1.0	8.0	9.0	10.0
805	10.28125	0.4875	2.375	2.375	0.6666666666666666	34.0	0.5217074592074592	5.0	4.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	14.0	3.0	1.0	3.0	13.0	5.0	4.0	4.0	8.0	10.0
806	12.733333333333334	0.5061904761904762	2.5	2.5	0.6153846153846154	43.0	0.5167389627915944	5.5	17.0	2.0	0.0	1.0	1.0	3.0	0.0	0.0	35.0	2.0	5.0	10.0	27.0	5.0	4.0	8.0	10.0	10.0
807	6.0	0.7259259259259259	2.111111111111111	2.111111111111111	1.0	34.0	0.7260416666666667	3.0	11.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	34.0	4.0	2.0	1.0	16.0	2.0	3.0	7.0	9.0	10.0
808	10.466666666666667	0.4947619047619048	2.7	2.7	0.7777777777777777	46.0	0.5794670688788336	6.0	21.0	1.0	1.0	2.0	4.0	0.0	6.0	0.0	33.0	12.0	2.0	5.0	15.0	11.0	5.0	2.0	10.0	10.0
809	10.140151515151516	0.5950216450216451	3.4545454545454546	3.4545454545454546	0.6923076923076923	58.0	0.5807262998439469	8.0	13.0	7.0	1.0	5.0	3.0	7.0	3.0	0.0	39.0	7.0	9.0	12.0	30.0	11.0	4.0	14.0	11.0	10.0
810	10.518518518518517	0.4962962962962963	2.3333333333333335	2.3333333333333335	0.7	34.0	0.5469951923076922	5.0	12.0	1.0	0.0	4.0	0.0	2.0	2.0	0.0	23.0	6.0	4.0	6.0	17.0	2.0	3.0	2.0	9.0	10.0
